airport,lat,lon
KPTD,44.67670059,-74.9484024
KPTG,36.746101,-83.037201
KPTK,42.66550064,-83.42009735
KPTN,29.70949936,-91.33899689
KPTS,37.44950104,-94.73110199
KPTT,37.70159912,-98.74690247
KPTV,36.02959824,-119.0630035
KPTW,40.239601,-75.556702
KPUB,38.28910065,-104.4970016
KPUC,39.61389923,-110.7509995
KPUJ,33.913306,-84.942083
KPUW,46.7439,-117.110001
KPVB,42.68939972,-90.44439697
KPVC,42.07189941,-70.2213974
KPVD,41.732601,-71.420403
KPVE,35.65639877,-88.19539642
KPVF,38.7242012,-120.7529984
KPVG,36.780201,-76.448799
KPVJ,34.71110153,-97.22319794
KPVU,40.21920013,-111.7229996
KPVW,34.16809845,-101.7170029
KPVZ,41.73360062,-81.21920013
KPWA,35.53419876,-97.64710236
KPWC,46.72480011,-94.38169861
KPWD,48.79029846,-104.5339966
KPWG,31.48489952,-97.3164978
KPWK,42.114222,-87.901494
KPWM,43.646198,-70.309303
KPWT,47.49020004,-122.7649994
KPXE,32.51060104,-83.76730347
KPY,57.93009949,-153.0410004
KPYG,34.74209976,-80.34519958
KPYM,41.909,-70.728798
KPYN,37.12670135,-90.71289825
KPYP,34.089977,-85.610069
KPYX,36.41289902,-100.7519989
KPZQ,45.40710068,-83.81289673
KQA,54.13377044,-165.7788956
KR47,41.10309982,-84.05190277
KR49,48.71820068,-118.6559982
KRAC,42.76060104,-87.81520081
KRAL,33.95190048,-117.4449997
KRAP,44.04529953,-103.0569992
KRAS,27.8118,-97.08879852
KRAW,38.34690094,-93.34539795
KRBD,32.68090057,-96.86820221
KRBE,42.56969833,-99.56839752
KRBG,43.23880005,-123.3560028
KRBL,40.15069962,-122.2519989
KRBM,34.85010147,-92.30020142
KRBO,27.7784996,-97.69049835
KRBW,32.92100143,-80.64060211
KRCA,44.14500046,-103.1039963
KRCK,30.63159943,-96.98970032
KRCM,38.78419876,-93.80290222
KRCP,39.346592,-99.304649
KRCR,41.06560135,-86.18170166
KRCT,43.90000153,-85.51670074
KRCX,45.49679947,-91.00050354
KRCZ,34.8913,-79.759598
KRDD,40.50899887,-122.2929993
KRDG,40.37850189,-75.96520233
KRDK,41.01050186,-95.25990295
KRDM,44.2541008,-121.1500015
KRDR,47.96110153,-97.40119934
KRDU,35.87760162,-78.78749847
KRED,45.18740082,-109.2669983
KREI,34.08530045,-117.1460037
KREO,42.57770157,-117.8850021
KRFD,42.19540024,-89.09719849
KRFG,28.2936,-97.322998
KRFI,32.14170074,-94.85169983
KRGK,44.589401,-92.485001
KRHI,45.63119888,-89.46749878
KRHP,35.195202,-83.862999
KRHV,37.332901,-121.8190002
KRIC,37.50519943,-77.31970215
KRID,39.75719833,-84.84279633
KRIE,45.47859955,-91.72219849
KRIF,38.7364006,-112.098999
KRIL,39.526299,-107.726997
KRIR,33.98970032,-117.4110031
KRIU,38.48680115,-121.1029968
KRIV,33.880699,-117.259003
KRIW,43.06420136,-108.4599991
KRJD,38.9701004,-75.86630249
KRK1,69.676796,-146.900227
KRKD,44.06010056,-69.09919739
KRKP,28.08679962,-97.04460144
KRKR,35.02159882,-94.62129974
KRKS,41.5942,-109.065001
KRKW,35.92229843,-84.68969727
KRLD,46.30559921,-119.3040009
KRME,43.23379898,-75.40699768
KRMG,34.3506012,-85.15799713
KRMN,38.39810181,-77.45549774
KRMY,42.25120163,-84.95549774
KRNC,35.69869995,-85.84380341
KRND,29.52969933,-98.27890015
KRNH,45.14830017,-92.5381012
KRNM,33.0392,-116.915001
KRNO,39.49909973,-119.7679977
KRNP,42.99300003,-84.13890076
KRNT,47.49309921,-122.2160034
KRNV,33.76110077,-90.75789642
KROA,37.3255,-79.975403
KROC,43.1189003,-77.67240143
KROG,36.37229919,-94.10690308
KROS,45.69800186,-92.95300293
KROW,33.301601,-104.530998
KROX,48.85599899,-95.6969986
KRPB,39.81790161,-97.6595993
KRPD,45.418999,-91.773499
KRPH,33.11019897,-98.55529785
KRPJ,41.89300156,-89.07830048
KRPX,46.475095,-108.541497
KRQB,43.72259903,-85.50409698
KRQE,35.65209961,-109.0670013
KRQO,35.47269821,-98.00579834
KRRL,45.19889832,-89.71289825
KRRQ,43.45220184,-96.17980194
KRRT,48.94139862,-95.3483963
KRSL,38.87210083,-98.8117981
KRSN,32.51440048,-92.59169769
KRSP,39.646089,-77.468768
KRST,43.90829849,-92.5
KRSV,39.01599884,-87.64980316
KRSW,26.53619957,-81.75520325
KRTN,36.74150085,-104.5019989
KRUE,35.25910187,-93.09329987
KRUG,48.39039993,-100.0240021
KRUQ,35.645901,-80.520302
KRUT,43.52939987,-72.94960022
KRVJ,32.05899811,-82.15170288
KRVL,40.67739868,-77.62680054
KRVN,36.45759964,-82.88500214
KRVS,36.03960037,-95.98459625
KRWF,44.54719925,-95.08229828
KRWI,35.85630035,-77.89189911
KRWL,41.80559921,-107.1999969
KRWN,41.09230042,-86.61289978
KRWV,30.51549911,-96.70410156
KRXE,43.8339,-111.805002
KRYM,46.09120178,-94.36049652
KRYN,32.14220047,-111.1750031
KRYV,43.16960144,-88.72319794
KRYW,30.49860001,-97.96949768
KRYY,34.01319885,-84.59860229
KRZL,40.94789886,-87.18260193
KRZN,45.8227005,-92.37249756
KRZR,35.2114972,-84.7997694
KRZT,39.44039917,-83.02310181
KRZZ,36.4394989,-77.70929718
KS01,48.16859818,-111.9759979
KS03,42.19029999,-122.6610031
KS05,43.08649826,-124.4079971
KS10,47.86600113,-119.9430008
KS12,44.63779831,-123.0589981
KS17,33.64569855,-81.86710358
KS19,33.90810013,-82.26689911
KS20,45.83209991,-120.8450012
KS21,43.87630081,-121.4530029
KS23,48.70809937,-117.413002
KS24,41.29570007,-83.03720093
KS25,47.79570007,-103.2539978
KS27,48.17860031,-114.3040009
KS32,47.42279816,-98.10590363
KS33,44.67020035,-121.1549988
KS34,47.47240067,-114.9000015
KS36,47.337102,-122.103996
KS39,44.28699875,-120.9039993
KS40,46.21340179,-119.7910004
KS42,36.32699966,-104.6200027
KS45,44.87689972,-124.0289993
KS48,45.35440063,-122.2679977
KS50,47.327702,-122.226997
KS52,48.42490005,-120.1460037
KS59,48.28379822,-115.4899979
KS64,47.147202,-110.230003
KS67,43.58129883,-116.5230026
KS69,46.95439911,-112.6500015
KS70,46.79489899,-119.0790024
KS71,48.59209824,-109.2509995
KS72,47.32770157,-116.5770035
KS73,46.21929932,-116.0130005
KS75,44.09159851,-116.901001
KS78,43.84989929,-116.5429993
KS80,45.9426,-116.123001
KS83,47.54769897,-116.1880035
KS84,46.03879929,-116.3320007
KS85,48.15330124,-104.5039978
KS87,44.20679855,-116.961998
KS94,46.8586998,-117.4140015
KS95,46.0469017,-118.4169998
KS97,48.10490036,-119.7210007
KS98,46.218601,-119.209999
KSAA,41.444901,-106.823997
KSAC,38.51250076,-121.4929962
KSAD,32.85480118,-109.6350021
KSAF,35.61709976,-106.0889969
KSAN,32.73360062,-117.1900024
KSAR,38.14889908,-89.69869995
KSAT,29.533701,-98.469803
KSAV,32.12760162,-81.20210266
KSAW,46.35359955,-87.395401
KSAZ,46.38090134,-94.80660248
KSBA,34.42620087,-119.8399963
KSBD,34.09540176,-117.2350006
KSBM,43.76959991,-87.85140228
KSBN,41.70869827,-86.31729889
KSBO,32.60910034,-82.36990356
KSBP,35.23680115,-120.6419983
KSBS,40.5163002,-106.8659973
KSBU,43.59529877,-94.09279633
KSBX,48.54069901,-111.8710022
KSBY,38.34049988,-75.51029968
KSCB,41.61029816,-96.62989807
KSCD,33.17179871,-86.30549622
KSCH,42.85250092,-73.92890167
KSCK,37.89419937,-121.237999
KSCX,36.45560074,-84.58570099
KSDA,40.75159836,-95.41369629
KSDC,43.234699,-77.121
KSDF,38.1744,-85.736
KSDL,33.6228981,-111.9110031
KSDM,32.57229996,-116.9800034
KSDY,47.706902,-104.193001
KSEA,47.449001,-122.308998
KSEE,32.82619858,-116.9720001
KSEF,27.45639992,-81.3423996
KSEG,40.8205986,-76.86389923
KSEM,32.34389877,-86.9878006
KSEP,32.21530151,-98.17769623
KSEQ,29.56579971,-97.90830231
KSER,38.92359924,-85.90740204
KSET,38.92969894,-90.43000031
KSEZ,34.84859848,-111.788002
KSFB,28.77759933,-81.23750305
KSFF,47.68280029,-117.322998
KSFM,43.39390182,-70.70800018
KSFO,37.61899948,-122.375
KSFQ,36.68239975,-76.60189819
KSFY,42.04579926,-90.10790253
KSFZ,41.92079926,-71.49140167
KSGF,37.24570084,-93.38860321
KSGH,39.84030151,-83.84020233
KSGJ,29.9592,-81.339798
KSGR,29.62229919,-95.65650177
KSGS,44.85710144,-93.03289795
KSGT,34.599499,-91.574997
KSGU,37.036389,-113.510306
KSHD,38.26380157,-78.89640045
KSHL,43.208401,-95.833396
KSHN,47.23360062,-123.1480026
KSHR,44.76919937,-106.9800034
KSHV,32.446602,-93.8256
KSIF,36.43719864,-79.85099792
KSIK,36.89889908,-89.5617981
KSIV,39.11470032,-87.44830322
KSIY,41.78139877,-122.4680023
KSJC,37.362598,-121.929001
KSJN,34.51860046,-109.3789978
KSJT,31.35770035,-100.4960022
KSJX,45.69229889,-85.56659698
KSKA,47.61510086,-117.6559982
KSKF,29.38419914,-98.58110046
KSKI,42.3791008,-94.97969818
KSKX,36.45819855,-105.6719971
KSKY,41.4333992,-82.65229797
KSLB,42.59730148,-95.24069977
KSLC,40.78839874,-111.9779968
KSLE,44.90950012,-123.0029984
KSLG,36.19189835,-94.48999786
KSLH,45.65370178,-84.51930237
KSLI,33.79000092,-118.052002
KSLJ,31.1738,-89.1912
KSLK,44.38529968,-74.20619965
KSLN,38.79100037,-97.65219879
KSLO,38.64289856,-88.96420288
KSLR,33.15980148,-95.62110138
KSMD,41.14339828,-85.15280151
KSME,37.05339813,-84.61589813
KSMF,38.69540024,-121.5910034
KSMN,45.12379837,-113.8809967
KSMO,34.0158,-118.450996
KSMQ,40.62599945,-74.67019653
KSMS,33.99499893,-80.36129761
KSMX,34.89889908,-120.4570007
KSNA,33.67570114,-117.8679962
KSNC,41.38389969,-72.50589752
KSNH,35.17039871,-88.21589661
KSNK,32.69340134,-100.9499969
KSNL,35.35789871,-96.94280243
KSNS,36.66279984,-121.6060028
KSNY,41.10129929,-102.9850006
KSOA,30.58569908,-100.6490021
KSOP,35.23740005,-79.3911972
KSOW,34.26549912,-110.0059967
KSOY,43.13439941,-96.1875
KSPA,34.91569901,-81.95649719
KSPB,45.77099991,-122.8619995
KSPF,44.4803009,-103.7829971
KSPG,27.7651,-82.626999
KSPH,32.98339844,-93.40920258
KSPI,39.84410095,-89.67790222
KSPS,33.9888,-98.491898
KSPW,43.16550064,-95.20279694
KSPX,29.50830078,-95.05139923
KSPZ,39.40299988,-119.2509995
KSQI,41.74280167,-89.67630005
KSQL,37.51190186,-122.25
KSRB,36.05590057,-85.53070068
KSRC,35.21060181,-91.73750305
KSRE,35.27470016,-96.67520142
KSRQ,27.39539909,-82.55439758
KSRR,33.46279907,-105.5350037
KSSC,33.97269821,-80.47059631
KSSF,29.33699989,-98.47109985
KSSI,31.1518,-81.391296
KSSN,42.715209,-76.882098
KSSQ,45.73139954,-91.92070007
KSTC,45.54660034,-94.05989838
KSTE,44.54520035,-89.53029633
KSTF,33.43310165,-88.84860229
KSTJ,39.77190018,-94.90969849
KSTK,40.61529922,-103.2649994
KSTL,38.748697,-90.370003
KSTP,44.93450165,-93.05999756
KSTS,38.50899887,-122.8130035
KSUA,27.18169975,-80.22109985
KSUD,35.78960037,-96.65570068
KSUE,44.84370041,-87.42150116
KSUN,43.50439835,-114.2959976
KSUO,43.2585,-100.85952
KSUS,38.66210175,-90.65200043
KSUT,33.9292984,-78.07499695
KSUU,38.26269913,-121.927002
KSUW,46.68970108,-92.09470367
KSUX,42.402599,-96.384399
KSUZ,34.590599,-92.479401
KSVC,32.63650131,-108.1559982
KSVE,40.3757019,-120.572998
KSVH,35.76530075,-80.9539032
KSVN,32.00999832,-81.14569855
KSWF,41.504101,-74.104797
KSWI,33.62419891,-96.58609772
KSWO,36.16120148,-97.08570099
KSWT,40.86470032,-97.10919952
KSWW,32.4673996,-100.4670029
KSXK,42.9858275,-96.1614
KSXL,38.23160172,-80.8707962
KSYF,39.76110077,-101.7959976
KSYI,35.56010056,-86.44249725
KSYR,43.11119843,-76.10630035
KSYV,31.55850029,-83.89569855
KSZL,38.7303009,-93.54789734
KSZT,48.29949951,-116.5599976
KSZY,35.20289993,-88.49839783
KT00,29.77009964,-94.66239929
KT03,36.09280014,-111.3830032
KT05,26.56279945,-97.43779755
KT12,30.64660072,-93.91490173
KT15,31.34070015,-96.85199738
KT16,33.69419861,-108.848999
KT17,29.27610016,-95.88860321
KT19,27.88360023,-98.60030365
KT20,29.52799988,-97.46140289
KT23,32.71900177,-99.26760101
KT24,31.23349953,-93.98190308
KT27,31.71980095,-106.2369995
KT30,28.82229996,-99.10900116
KT31,33.20849991,-96.74189758
KT35,30.87940025,-96.97109985
KT36,31.14599991,-90.16809845
KT39,33.58229828,-98.61869812
KT41,29.66930008,-95.06420135
KT42,40.2112999,-123.2979965
KT45,35.36169815,-101.3649979
KT50,30.93350029,-99.81700134
KT51,30.0428009,-95.66719818
KT54,29.52440071,-95.77519989
KT55,34.5667,-102.322998
KT59,35.4510994,-100.1999969
KT60,33.17229843,-100.197998
KT65,26.177601,-97.973098
KT67,32.93119812,-97.41169739
KT69,28.03919983,-97.54239655
KT70,29.12599945,-100.4810028
KT74,30.57259941,-97.44319916
KT78,30.07780075,-94.69860077
KT82,30.2432003,-98.90920258
KT85,29.3132,-97.13839722
KT88,32.46839905,-100.9209976
KT90,29.80410004,-94.43099976
KT92,30.73220062,-99.18430328
KT93,36.44079971,-100.1240005
KTAD,37.25939941,-104.3410034
KTAN,41.87440109,-71.01660156
KTAZ,39.53419876,-89.32779694
KTB,55.68799973,-132.5370026
KTBN,37.74160004,-92.14070129
KTBR,32.48270035,-81.73690033
KTCC,35.18280029,-103.6029968
KTCL,33.22060013,-87.61139679
KTCM,47.13769913,-122.4759979
KTCS,33.23690033,-107.2720032
KTCY,37.68899918,-121.4420013
KTDF,36.284901,-78.9842
KTDO,46.47719955,-122.8059998
KTDW,35.16989899,-101.8259964
KTDZ,41.56489944,-83.4822998
KTEB,40.85010147,-74.06079865
KTEL,38.0177002,-86.69090271
KTEW,42.56579971,-84.42320251
KTEX,37.9538002,-107.9079971
KTFP,27.91300011,-97.21150208
KTGC,35.93249893,-88.84889984
KTGI,37.82509995,-75.99780273
KTHA,35.38010025,-86.24639893
KTHM,47.57350159,-115.2809982
KTHP,43.658298,-108.213154
KTHV,39.91699982,-76.8730011
KTIF,41.96220016,-100.5690002
KTIK,35.41469955,-97.38659668
KTIP,40.29359818,-88.14240265
KTIW,47.26789856,-122.5780029
KTIX,28.51479912,-80.79920197
KTKC,44.24909973,-95.6072998
KTKI,33.177898,-96.5905
KTKO,39.80279922,-98.22119904
KTKV,45.469101,-89.805702
KTKX,36.22589874,-90.03659821
KTLH,30.39649963,-84.35030365
KTLR,36.15629959,-119.3259964
KTMA,31.42900085,-83.4885025
KTMB,25.6479,-80.4328
KTME,29.80719948,-95.89790344
KTMK,45.41820145,-123.814003
KTNP,34.13159943,-115.9459991
KTNT,25.86179924,-80.89700317
KTNU,41.67440033,-93.021698
KTNX,37.79880142,-116.7809982
KTOA,33.80339813,-118.3399963
KTOB,44.01800156,-92.83149719
KTOC,34.59379959,-83.29579926
KTOI,31.860399,-86.012101
KTOL,41.58679962,-83.80780029
KTOP,39.06869888,-95.62249756
KTOR,42.0644989,-104.1529999
KTPA,27.97550011,-82.53320313
KTPF,27.91559982,-82.44930267
KTPH,38.06019974,-117.086998
KTPL,31.15250015,-97.40779877
KTQE,41.76350021,-96.17790222
KTQH,35.92890167,-95.00450134
KTQK,38.47430038,-100.8850021
KTRI,36.475201,-82.407401
KTRK,39.31999969,-120.1399994
KTRL,32.70920181,-96.26740265
KTRM,33.62670135,-116.1600037
KTRX,40.08349991,-93.59059906
KTSO,40.56190109,-81.07749939
KTSP,35.13499832,-118.439003
KTTA,35.58369827,-79.10079956
KTTD,45.54940033,-122.401001
KTTF,41.93989944,-83.43470001
KTTN,40.27669907,-74.81349945
KTTS,28.61499977,-80.69450378
KTUL,36.19839859,-95.88809967
KTUP,34.26810074,-88.76989746
KTUS,32.11610031,-110.9410019
KTVB,37.13240051,-92.08399963
KTVC,44.74140167,-85.5821991
KTVF,48.06570053,-96.18499756
KTVI,30.90159988,-83.88130188
KTVK,40.68389893,-92.90100098
KTVL,38.89390182,-119.9950027
KTVR,32.35160065,-91.02770233
KTVY,40.61230087,-112.3509979
KTWF,42.4818,-114.487999
KTWM,47.04919815,-91.74510193
KTWT,37.54079819,-87.95179749
KTXK,33.45370102,-93.99099731
KTYL,34.45280075,-110.1149979
KTYQ,40.030701,-86.251404
KTYR,32.35409927,-95.40239716
KTYS,35.81100082,-83.9940033
KTZR,39.90119934,-83.13690186
KTZT,41.87879944,-92.2845993
KTZV,36.72900009,-85.65239716
KU00,44.67380142,-113.3529968
KU01,42.79729843,-112.8249969
KU02,43.20930099,-112.3499985
KU03,42.59159851,-114.7969971
KU05,46.31940079,-113.3050003
KU06,42.04579926,-110.9660034
KU07,37.54579926,-110.7129974
KU08,36.56800079,-114.4430008
KU09,48.48109818,-108.7689972
KU10,42.10689926,-111.913002
KU12,43.9457016,-111.6839981
KU13,38.25,-112.2249985
KU14,39.73880005,-111.8720016
KU25,43.5483017,-109.6900024
KU30,36.02050018,-114.3349991
KU34,38.96139908,-110.2269974
KU36,42.92100143,-112.8809967
KU42,40.61949921,-111.9929962
KU43,37.937199,-109.347
KU52,38.23070145,-112.6750031
KU55,37.84519958,-112.3919983
KU56,43.64440155,-111.9290009
KU58,42.42630005,-112.1090012
KU62,43.90409851,-113.6009979
KU63,44.41550064,-115.3170013
KU68,44.9117012,-108.4459991
KU69,40.19189835,-110.3809967
KU70,44.49380112,-116.0159988
KU76,43.13130188,-115.7300034
KU77,40.145027,-111.667694
KU78,42.64160156,-111.5800018
KU79,45.373253,-115.198157
KU81,45.29159927,-114.9499969
KU82,44.74990082,-116.4469986
KU89,42.9457016,-115.3300018
KU96,37.44219971,-110.5699997
KUAO,45.24710083,-122.7699966
KUBE,45.50600052,-91.98110199
KUBS,33.4654007,-88.38030243
KUBX,38.06880188,-91.42890167
KUCA,43.14509964,-75.3839035
KUCP,41.02529907,-80.41339874
KUCY,36.38180161,-88.98539734
KUDD,33.74840164,-116.2750015
KUDG,34.449401,-79.890098
KUES,43.04100037,-88.23709869
KUGN,42.42219925,-87.86789703
KUIL,47.93659973,-124.5630035
KUIN,39.94269943,-91.19460297
KUIZ,42.66389847,-82.9654007
KUKF,36.22280121,-81.09829712
KUKI,39.12599945,-123.2009964
KUKL,38.30250168,-95.72499847
KUKT,40.43519974,-75.38189697
KULM,44.31959915,-94.50229645
KULS,37.60400009,-101.3740005
KUMP,39.93519974,-86.04499817
KUNI,39.21099854,-82.23139954
KUNO,36.8783989,-91.90270233
KUNU,43.42660141,-88.70320129
KUNV,40.84930038,-77.84870148
KUOS,35.20510101,-85.89810181
KUOX,34.38430023,-89.53679657
KUSE,41.61009979,-84.12719727
KUTA,34.68099976,-90.34670258
KUTS,30.74690056,-95.58719635
KUUU,41.53239822,-71.28150177
KUUV,38.23350143,-91.16429901
KUVA,29.2112999,-99.74359894
KUWL,39.8759,-85.3265
KUXL,30.13139915,-93.37609863
KUYF,39.93270111,-83.46199799
KUZA,34.9878006,-81.05719757
KVAD,30.96780014,-83.19300079
KVAY,39.94290161,-74.84570313
KVBG,34.73730087,-120.5839996
KVBT,36.34569931,-94.21929932
KVCB,38.37680054,-121.961998
KVCT,28.8526001,-96.91850281
KVCV,34.59749985,-117.3830032
KVDF,28.01399994,-82.34529877
KVDI,32.19269943,-82.37120056
KVEL,40.4408989,-109.5100021
KVER,38.94670105,-92.68270111
KVES,40.20439911,-84.5318985
KVGC,42.84379959,-75.56140137
KVGT,36.21070099,-115.1940002
KVHN,31.05780029,-104.7839966
KVIH,38.12739944,-91.76950073
KVIQ,44.55810165,-90.5121994
KVIS,36.31869888,-119.3929977
KVJI,36.68709946,-82.03330231
KVKS,32.23929977,-90.92839813
KVLA,38.99150085,-89.16619873
KVLD,30.78249931,-83.27670288
KVLL,42.54290009,-83.17790222
KVMR,42.76530075,-96.93430328
KVNC,27.07159996,-82.44029999
KVNW,40.86470032,-84.60939789
KVNY,34.20980072,-118.4899979
KVOK,43.93899918,-90.25340271
KVPC,34.12310028,-84.84870148
KVPS,30.4832,-86.525398
KVPZ,41.45399857,-87.00710297
KVQQ,30.21870041,-81.87670136
KVRB,27.6556,-80.417901
KVSF,43.34360123,-72.51730347
KVTA,40.02470016,-82.46179962
KVTI,42.21860123,-92.02590179
KVTN,42.85779953,-100.5479965
KVUJ,35.41669846,-80.15080261
KVUO,45.620499,-122.655998
KVVS,39.95920181,-79.65709686
KVVV,45.30569839,-96.42440033
KVWU,48.15409851,-94.51689911
KVYS,41.351898,-89.153099
KW01,48.72486833,-119.4656347
KW03,35.770401,-77.96980286
KW05,39.84090042,-77.27420044
KW22,39.00049973,-80.2736969
KW28,48.09809875,-123.1869965
KW31,36.96020126,-78.18499756
KW32,38.74829865,-76.93280029
KW35,39.69260025,-78.16609955
KW38,36.79499817,-84.19950104
KW40,35.22219849,-78.03780365
KW41,38.01760101,-75.82779694
KW43,44.66289902,-104.5680008
KW45,38.667099,-78.500603
KW63,36.59579849,-78.56009674
KW78,36.70999908,-78.84799957
KW81,37.18099976,-78.09829712
KW90,37.27180099,-79.33589935
KW91,37.10770035,-79.59249878
KW94,37.30559921,-76.63749695
KW95,35.1012001,-75.96600342
KW96,37.5032,-77.125501
KW99,38.99489975,-79.14589691
KWAL,37.94020081,-75.46640015
KWAY,39.90010071,-80.13310242
KWBW,41.29719925,-75.85119629
KWDG,36.37919998,-97.79109955
KWDR,33.98289871,-83.66739655
KWF,55.29629898,-133.2429962
KWHP,34.25930023,-118.413002
KWJF,34.74110031,-118.2190018
KWK,59.8367,-163.139999
KWLD,37.16859818,-97.03759766
KWLW,39.51639938,-122.2180023
KWMC,40.89659882,-117.8059998
KWP,57.77009964,-153.548996
KWRB,32.64009857,-83.59190369
KWRI,40.0155983,-74.59169769
KWRL,43.96569824,-107.9509964
KWSD,32.34149933,-106.4029999
KWST,41.34960175,-71.80339813
KWVI,36.93569946,-121.7900009
KWVL,44.53319931,-69.67549896
KWWD,39.00849915,-74.90830231
KWWR,36.438,-99.5226667
KWYS,44.68840027,-111.1179962
KX04,28.7071991,-81.58170319
KX05,28.33029938,-82.49649811
KX06,27.19199944,-81.83730316
KX07,27.89380074,-81.62039948
KX10,26.70089912,-80.66230011
KX13,29.84219933,-84.7009964
KX14,26.74419975,-81.43260193
KX21,28.62229919,-80.83570099
KX26,27.81259918,-80.49590302
KX35,29.0618,-82.37660217
KX39,28.22130013,-82.37449646
KX40,28.808599,-82.316498
KX43,36.029202,-101.829002
KX49,27.9333992,-82.04399872
KX50,28.97890091,-80.92510223
KX51,25.499201,-80.554296
KX54,34.654202,-102.692
KX58,27.03639984,-80.44010162
KX59,27.96199989,-80.55979919
KX60,29.35420036,-82.47290039
KXA,55.53739929,-132.397995
KXBP,33.1753006,-97.82839966
KXFL,29.4674,-81.206299
KXLL,40.57030106,-75.48829651
KXMR,28.46759987,-80.56659698
KXNA,36.281898,-94.306801
KXNI,35.060675,-108.9376
KXNO,33.609355,-81.08328
KXSA,37.85960007,-76.89409637
KXTA,37.23500061,-115.810997
KXVG,46.9902,-94.204002
KY03,42.88000107,-97.90119934
KY14,43.45750046,-96.80200195
KY19,46.76819992,-100.8939972
KY23,45.30619812,-91.63619995
KY27,46.06639862,-100.6350021
KY31,44.244801,-84.179802
KY37,48.39400101,-97.78079987
KY43,41.44029999,-94.7696991
KY47,42.50310135,-83.623703
KY50,44.04159927,-89.30449677
KY51,43.57939911,-90.9131012
KY55,45.51660156,-88.93340302
KY65,45.406239,-84.599115
KY70,42.93799973,-85.0605011
KY72,43.97499847,-90.48349762
KY74,47.93640137,-102.1419983
KY8,37.953196,-86.857158
KY83,43.45420074,-82.84940338
KY89,44.72520065,-85.20310211
KY93,45,-84.13330078
KY94,45.13010025,-85.1065979
KY95,45.08330154,-83.94029999
KYIP,42.23789978,-83.53040314
KYKM,46.56819916,-120.5439987
KYKN,42.91669846,-97.3859024
KYL,25.09334,-80.42992
KYNG,41.26070023,-80.67910004
KZ01,30.63369942,-86.74269867
KZ10,47.02170181,-122.4459991
KZ12,42.9378,-87.9003
KZ15,34.7315,-92.2391
KZ19,38.7174,-77.180402
KZ23,43.42194444,-88.13333333
KZ24,36.84833333,-76.31388889
KZ26,35.79138889,-120.7427778
KZ27,32.8366,-118.381601
KZ32,32.3441,-80.6733
KZ98,42.81719971,-85.92810059
KZB,57.553001,-153.746052
KZEF,36.27999878,-80.78610229
KZER,40.70650101,-76.37310028
KZPH,28.22820091,-82.15589905
KZUN,35.08319855,-108.7919998
KZZV,39.94440079,-81.89209747